bd_date,ao_id,q_user_id,backblast
2024-05-24,C02B4U0M71N,U05GFSH6BC2,"Backblast! Ink Jet Leads with the Sun
DATE: 2024-05-24
AO: <#C02B4U0M71N>
Q: <@U05GFSH6BC2>
PAX: <@U073D5MRD4Z> <@U01APFBACP8> <@U0171KQRB6D> <@U05ULCL3806> <@U016V6KHM36> <@U04H3PWJN5A> <@U016ZUU67BN> <@U017DA73JQY> <@U0186PNUG3T> <@U05GFSH6BC2> <@U03LC1YH29Y> <@U017HR8U5RS> <@U05TUKL5N87> <@U063PMGKQLB> 
FNGs: None
COUNT: 14

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: "
2024-05-25,C02B4U0M71N,U03HM57HSKG,"Backblast! Gisele’s hero workout for SFC Lindsay
DATE: 2024-05-25
AO: <#C02B4U0M71N>
Q: <@U03HM57HSKG>
PAX: <@U05TUKL5N87> <@U047GFQH4HL> <@U017DA73JQY> <@U05JJL0JE77> <@U01ELRMAL7L> <@U05QD3D6ZK7> <@U040Y3RQPNJ> <@U01ANAL4DUL> <@U04H3PWJN5A> 
FNGs: None
COUNT: 10

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: "
2024-05-27,C02B4U0M71N,U019MT194E7,"Backblast! Countryman Memorial Day
DATE: 2024-05-27
AO: <#C02B4U0M71N>
Q: <@U019MT194E7>
PAX: <@U016890PYHM> <@U0727G2PJ7N> <@U02NST5BMKJ> <@U016TRPRHKL> <@U016M1Z8NLE> <@U02AEHZ4JSG> <@U071GSVM24B> <@U03TYSW2933> <@U0603QP17QE> <@U01EPB5EKNK> <@U073J179LHM> 
FNGs: None
COUNT: 12

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: "
2024-05-28,C02B4U0M71N,U017DA73JQY,"Backblast! Team Comp Beatdown 
DATE: 2024-05-28
AO: <#C02B4U0M71N>
Q: <@U017DA73JQY>
PAX: <@U016ZUU67BN> <@U03LC1YH29Y> <@U05C8DP6YS0> <@U017HR8U5RS> <@U0186PNUG3T> <@U05TUKL5N87> <@U01ELRMAL7L> <@U01APFBACP8> <@U020A7W78FQ> 
FNGs: None
COUNT: 10

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: "
2024-05-29,C02B4U0M71N,U019Y7P6XPF,"Backblast! Run Club
DATE: 2024-05-29
AO: <#C02B4U0M71N>
Q: <@U019Y7P6XPF>
PAX: <@U016ZUU67BN> <@U016TRPRHKL> <@U016V6KHM36> <@U017E4NMFQV> <@U016M1Z8NLE> <@U04RBT6T8RJ> <@U02A96WLKRB> <@U01ELRMAL7L> <@U02A96WC5HT> <@U06B3NS9W21> <@U017X9WAQ9Y> <@U05UQACH41K> 
FNGs: None
COUNT: 13

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: "
2024-05-30,C02B4U0M71N,U040R8S1N6P,"Backblast! Dilbert Q for Friday 5/30
DATE: 2024-05-30
AO: <#C02B4U0M71N>
Q: <@U040R8S1N6P>
PAX: <@U05GFSH6BC2> <@U0186PNUG3T> <@U03LC1YH29Y> <@U05FZ4QEFG9> 
FNGs: None
COUNT: 5

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: "
2024-05-31,C02B4U0M71N,U05QD3D6ZK7,"Backblast! The Caboose that was at the Front 
DATE: 2024-05-31
AO: <#C02B4U0M71N>
Q: <@U05QD3D6ZK7>
PAX: <@U02F2UV0MCL> <@U05QD3D6ZK7> <@U05QJRZNQHH> <@U016V6KHM36> <@U016M1Z8NLE> <@U02H51CJS30> <@U01ELRMAL7L> <@U05TUKL5N87> <@U04H3PWJN5A> <@U0186PNUG3T> <@U05UDL3EVGR> <@U071GSVM24B> 
FNGs: None
COUNT: 12

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: "
2024-06-01,C02B4U0M71N,U0171KQRB6D,"Backblast! Vern’s Basketball Extravaganza 
DATE: 2024-06-01
AO: <#C02B4U0M71N>
Q: <@U0171KQRB6D>
PAX: <@U016ZUU67BN> <@U05JZ098926> <@U017E4NMFQV> <@U04QB4TPW03> <@U0186PNUG3T> <@U05QJRZNQHH> <@U016M1Z8NLE> <@U016V6KHM36> <@U06H3QB4KMY> <@U02F2UV0MCL> <@U05LL7ESE79> <@U03765UPB8C> <@U02KN9HUSE6> <@U064F9H5MAR> <@U04H3PWJN5A> 
FNGs: None
COUNT: 16

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: "
2024-06-03,C02B4U0M71N,U02BUJWCMBQ,"Backblast! Picasso’s farewell for now.
DATE: 2024-06-03
AO: <#C02B4U0M71N>
Q: <@U02BUJWCMBQ>
PAX: <@U016ZUU67BN> <@U05C8DP6YS0> <@U02F2UV0MCL> <@U02A96W697X> <@U016V6KHM36> <@U020A7W78FQ> <@U05ULCL3806> <@U02AEHZ4JSG> <@U018098KAAC> <@U05FZ4QEFG9> <@U0186PNUG3T> <@U073D5MRD4Z> 
FNGs: None
COUNT: 13

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: "
2024-06-04,C02B4U0M71N,U02AEHZ4JSG,"Backblast! Octo-heater!
DATE: 2024-06-04
AO: <#C02B4U0M71N>
Q: <@U02AEHZ4JSG>
PAX: <@U0171KQRB6D> <@U03U8N4P5G8> <@U016MKQUP29> <@U05GFSH6BC2> <@U01EPB5EKNK> <@U03765UPB8C> <@U073D5MRD4Z> <@U02AEK4889M> <@U017HR8U5RS> <@U05C8DP6YS0> <@U017X9WAQ9Y> <@U01ELRMAL7L> <@U016TRPRHKL> <@U020A7W78FQ> <@U05AB2HGHAN> <@U016V6KHM36> <@U03LC1YH29Y> <@U0186PNUG3T> <@U016890PYHM> <@U02H51CJS30> <@U074T16JBDX> <@U073J179LHM> 
FNGs: None
COUNT: 23

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: "
2024-06-05,C02B4U0M71N,U02A96WLKRB,"Backblast! Run Club
DATE: 2024-06-05
AO: <#C02B4U0M71N>
Q: <@U02A96WLKRB>
PAX: <@U02F2UV0MCL> <@U019Y7P6XPF> <@U016ZUU67BN> <@U017X9WAQ9Y> <@U040Y3RQPNJ> <@U018098KAAC> <@U01ELRMAL7L> <@U017E4NMFQV> <@U020A7W78FQ> <@U04RBT6T8RJ> <@U016P7DMTGT> 
FNGs: None
COUNT: 12

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: "
2024-06-06,C02B4U0M71N,U02H51CJS30,"Backblast! Golden 6
DATE: 2024-06-06
AO: <#C02B4U0M71N>
Q: <@U02H51CJS30>
PAX: <@U02H51CJS30> <@U05QJRZNQHH> <@U0186PNUG3T> <@U05GFSH6BC2> <@U01ELRMAL7L> <@U05TUKL5N87> <@U05FZ4QEFG9> 
FNGs: None
COUNT: 7

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: "
2024-06-07,C02B4U0M71N,U05QJRZNQHH,"Backblast! Corner kick n stick
DATE: 2024-06-07
AO: <#C02B4U0M71N>
Q: <@U05QJRZNQHH>
PAX: <@U016ZUU67BN> <@U016890PYHM> <@U03765UPB8C> <@U05QJRZNQHH> <@U040R8S1N6P> <@U02A96W697X> <@U03U8N4P5G8> <@U0171KQRB6D> <@U05TUKL5N87> <@U020A7W78FQ> <@U035VPDD30C> <@U017HR8U5RS> <@U0186PNUG3T> <@U05GFSH6BC2> <@U074T16JBDX> 
FNGs: None
COUNT: 15

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: "
2024-06-08,C02B4U0M71N,U016M1Z8NLE,"Backblast! Bugs and Blood Football
DATE: 2024-06-08
AO: <#C02B4U0M71N>
Q: <@U016M1Z8NLE>
PAX: <@U016ZUU67BN> <@U02F2UV0MCL> <@U05LL7ESE79> <@U016M1Z8NLE> <@U019MT194E7> <@U0171KQRB6D> <@U03T43SBJNA> 
FNGs: None
COUNT: 7

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: "
2024-06-10,C02B4U0M71N,U017DA73JQY,"Backblast! TPS Stations
DATE: 2024-06-10
AO: <#C02B4U0M71N>
Q: <@U017DA73JQY>
PAX: <@U017HR8U5RS> <@U06LHSCT28K> <@U05GFSH6BC2> <@U0171KQRB6D> <@U016MKQUP29> <@U016ZUU67BN> <@U0186PNUG3T> <@U017Q6TF0TB> <@U016VPSQSFR> <@U020A7W78FQ> <@U03U8N4P5G8> <@U01ELRMAL7L> <@U02A96WLKRB> <@U05AB2HGHAN> <@U016V6KHM36> <@U070NTWF7G8> <@U05QJRZNQHH> <@U035VPDD30C> <@U075CELEZJT> <@U02AEHZ4JSG> <@U05C8DP6YS0> 
FNGs: None
COUNT: 22

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: "
2024-06-11,C02B4U0M71N,U05QJRZNQHH,"Backblast! Hockey Rink Beatdown 
DATE: 2024-06-11
AO: <#C02B4U0M71N>
Q: <@U05QJRZNQHH>
PAX: <@U05C8DP6YS0> <@U03LC1YH29Y> <@U04H3PWJN5A> <@U02A96W697X> <@U03SX99V3PU> <@U02NST5BMKJ> <@U01ELRMAL7L> <@U0186PNUG3T> 
FNGs: None
COUNT: 9

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: "
2024-06-12,C02B4U0M71N,U020A7W78FQ,"Backblast! Run Club
DATE: 2024-06-12
AO: <#C02B4U0M71N>
Q: <@U020A7W78FQ>
PAX: <@U02F2UV0MCL> <@U017X9WAQ9Y> <@U05UQACH41K> <@U016P7DMTGT> <@U016V6KHM36> <@U01ELRMAL7L> 
FNGs: None
COUNT: 7

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: "
2024-06-13,C02B4U0M71N,U05C8DP6YS0,"Backblast! Algorithm 1 year Beat Down
DATE: 2024-06-13
AO: <#C02B4U0M71N>
Q: <@U05C8DP6YS0>
PAX: <@U02H51CJS30> <@U05C8DP6YS0> <@U0186PNUG3T> <@U073J179LHM> <@U016ZUU67BN> <@U05FZ4QEFG9> 
FNGs: None
COUNT: 6

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: "
2024-06-14,C02B4U0M71N,U02NST5BMKJ,"Backblast! Dear Abby’s 500th Post Q!
DATE: 2024-06-14
AO: <#C02B4U0M71N>
Q: <@U02NST5BMKJ>
PAX: <@U077QGURBQF> <@U03U8N4P5G8> <@U048GCZ7GBY> <@U03FQ2U8UJK> <@U016V6KHM36> <@U040R8S1N6P> <@U020A7W78FQ> <@U016ZUU67BN> <@U05GFSH6BC2> <@U02F2UV0MCL> <@U03HM57HSKG> <@U017HR8U5RS> <@U05ULCL3806> <@U0186PNUG3T> <@U03765UPB8C> <@U0171KQRB6D> <@U074T16JBDX> 
FNGs: None
COUNT: 18

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: "
2024-06-15,C02B4U0M71N,U03765UPB8C,"Backblast! Chum’s Ultimate Football Game
DATE: 2024-06-15
AO: <#C02B4U0M71N>
Q: <@U03765UPB8C>
PAX: <@U0171KQRB6D> <@U05JZ098926> <@U02A96W697X> <@U04H3PWJN5A> <@U05LL7ESE79> <@U016VPSQSFR> <@U02F2UV0MCL> <@U05A6AHMPT5> <@U016M1Z8NLE> <@U05ULCL3806> <@U05QD3D6ZK7> <@U040Y3RQPNJ> <@U0603QP17QE> <@U01E40PTNFJ> <@U03TX180CCU> , LaPantera, Medusa, Cheesehead, Bolt, Queen, Fallout, The Chef, Webs, Pippen, John Deere, Rowengartner
FNGs: 7 Queen, Fallout, The Chef, Webs, Pippen, John Deere, Rowengartner
COUNT: 27

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: "
2024-06-17,C02B4U0M71N,U0171KQRB6D,"Backblast! Another Vern burn
DATE: 2024-06-17
AO: <#C02B4U0M71N>
Q: <@U0171KQRB6D>
PAX: <@U017HR8U5RS> <@U04H3PWJN5A> <@U048GCZ7GBY> <@U016TRPRHKL> <@U017HR91AJG> <@U020A7W78FQ> <@U016MKQUP29> <@U01ELRMAL7L> <@U03765UPB8C> <@U073J179LHM> <@U016VPSQSFR> <@U0186PNUG3T> <@U05C8DP6YS0> <@U016V6KHM36> 
FNGs: None
COUNT: 15

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: "
2024-06-18,C02B4U0M71N,U05LL7ESE79,"Backblast! The picnic 
DATE: 2024-06-18
AO: <#C02B4U0M71N>
Q: <@U05LL7ESE79>
PAX: <@U03LC1YH29Y> <@U017E4NMFQV> <@U01APFBACP8> <@U04H3PWJN5A> <@U016M1Z8NLE> <@U0186PNUG3T> 
FNGs: None
COUNT: 7

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: "
2024-06-19,C02B4U0M71N,U019Y7P6XPF,"Backblast! Foundations Run Club
DATE: 2024-06-19
AO: <#C02B4U0M71N>
Q: <@U019Y7P6XPF>
PAX: <@U06A1RN2DQF> <@U03SX99V3PU> <@U02A96WLKRB> <@U017HR91AJG> <@U035VPDD30C> <@U016ZUU67BN> <@U016MKQUP29> <@U019Y7P6XPF> <@U074T16JBDX> <@U017E4NMFQV> <@U03HM57HSKG> <@U017DA73JQY> <@U0171KQRB6D> <@U0727G2PJ7N> <@U017X9WAQ9Y> <@U016P7DMTGT> <@U016TRPRHKL> <@U017HR8U5RS> 
FNGs: None
COUNT: 18

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: "
2024-06-20,C02B4U0M71N,U019Y7P6XPF,"Backblast! Travel The Ridge AO Beat Down
DATE: 2024-06-20
AO: <#C02B4U0M71N>
Q: <@U019Y7P6XPF>
PAX: <@U03KKAHVC8J> <@U078VQE2ULB> <@U02H51CJS30> <@U01EPB5EKNK> <@U05QJRZNQHH> <@U0792KKSBS8> <@U054JFWN01Z> <@U05FZ4QEFG9> <@U019Y7P6XPF> <@U0186PNUG3T> <@U035VPDD30C> <@U073D5MRD4Z> 
FNGs: None
COUNT: 12

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: "
2024-06-21,C02B4U0M71N,U02F2UV0MCL,"Backblast! Bluegill’s Friday Fun Day at TR
DATE: 2024-06-21
AO: <#C02B4U0M71N>
Q: <@U02F2UV0MCL>
PAX: <@U016ZUU67BN> <@U016890PYHM> <@U03765UPB8C> <@U03U8N4P5G8> <@U017E4NMFQV> <@U017HR8U5RS> <@U01ANAL4DUL> <@U016VPSQSFR> <@U0171KQRB6D> <@U05TUKL5N87> <@U06TFFEDQE7> <@U072HDGJSBG> <@U0186PNUG3T> <@U05GFSH6BC2> <@U03TYSW2933> <@U016MKQUP29> <@U073J179LHM> <@U017G126ESY> <@U073D5MRD4Z> 
FNGs: None
COUNT: 20

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: "
2024-06-22,C02B4U0M71N,U05LL7ESE79,"Backblast! Cutler’s Basketball Extravaganza 
DATE: 2024-06-22
AO: <#C02B4U0M71N>
Q: <@U05LL7ESE79>
PAX: <@U03T43SBJNA> <@U071GSVM24B> <@U075Y87RK8W> <@U0186PNUG3T> <@U05JZ098926> <@U02A96W697X> <@U017QPPK1FB> <@U05H6UA0KCK> <@U016ZUU67BN> <@U0171KQRB6D> <@U016M1Z8NLE> <@U017Q6TF0TB> <@U04H3PWJN5A> 
FNGs: None
COUNT: 14

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: "
2024-06-24,C02B4U0M71N,U03KKAHVC8J,"Backblast! Ab Blaster
DATE: 2024-06-24
AO: <#C02B4U0M71N>
Q: <@U03KKAHVC8J>
PAX: <@U0186PNUG3T> <@U05GFSH6BC2> <@U073D5MRD4Z> <@U05GG5NR7KM> <@U03SX99V3PU> <@U03TYSW2933> <@U01A81A7BPS> <@U02AEHZ4JSG> <@U05C8DP6YS0> 
FNGs: None
COUNT: 10

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: "
2024-06-25,C02B4U0M71N,U05QJRZNQHH,"Backblast! Corner Kicks Stanley Cup Winner
DATE: 2024-06-25
AO: <#C02B4U0M71N>
Q: <@U05QJRZNQHH>
PAX: <@U05GFSH6BC2> <@U03LC1YH29Y> <@U073D5MRD4Z> <@U048GCZ7GBY> <@U020A7W78FQ> <@U02H51CJS30> <@U03U8N4P5G8> <@U05LL7ESE79> 
FNGs: None
COUNT: 9

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: "
2024-06-26,C02B4U0M71N,U016ZUU67BN,"Backblast! Run Club MT Ridge
DATE: 2024-06-26
AO: <#C02B4U0M71N>
Q: <@U016ZUU67BN>
PAX: <@U040Y3RQPNJ> <@U03HM57HSKG> <@U017DA73JQY> <@U02A96WLKRB> <@U020A7W78FQ> <@U016P7DMTGT> <@U048GCZ7GBY> <@U073D5MRD4Z> <@U017E4NMFQV> 
FNGs: None
COUNT: 10

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: "
2024-06-27,C02B4U0M71N,U016VPSQSFR,"Backblast! Trickle's GTE50 Prep Challenge
DATE: 2024-06-27
AO: <#C02B4U0M71N>
Q: <@U016VPSQSFR>
PAX: <@U016VPSQSFR> <@U017G126ESY> <@U016890PYHM> <@U03MKDH1TU6> <@U06CJBNGDPC> <@U016P7DMTGT> <@U017D24BRC5> <@U017LMBBP1S> <@U0178E2951T> <@U06DNF8P3MM> <@U05FZ4QEFG9> <@U05QJRZNQHH> 
FNGs: None
COUNT: 12

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: "
2024-06-28,C02B4U0M71N,U048GCZ7GBY,"Backblast! Broomstick Centipede at TR
DATE: 2024-06-28
AO: <#C02B4U0M71N>
Q: <@U048GCZ7GBY>
PAX: <@U016ZUU67BN> <@U016890PYHM> <@U02A96W697X> <@U016TRPRHKL> <@U040R8S1N6P> <@U02AEHZ4JSG> <@U017HR8U5RS> <@U016VPSQSFR> <@U0171KQRB6D> <@U05TUKL5N87> <@U017BQTBXQB> <@U0186PNUG3T> <@U020A7W78FQ> <@U04H3PWJN5A> 
FNGs: None
COUNT: 15

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: "
2024-06-29,C02B4U0M71N,U017Q6TF0TB,"Backblast! Basketball & Sweat
DATE: 2024-06-29
AO: <#C02B4U0M71N>
Q: <@U017Q6TF0TB>
PAX: <@U05JZ098926> <@U016M1Z8NLE> <@U02F2UV0MCL> <@U06H3QB4KMY> <@U05JJL0JE77> <@U05LL7ESE79> <@U016ZUU67BN> <@U0171KQRB6D> <@U04H3PWJN5A> 
FNGs: None
COUNT: 10

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: "
2024-07-01,C02B4U0M71N,U016V6KHM36,"Backblast! Boot Camp
DATE: 2024-07-01
AO: <#C02B4U0M71N>
Q: <@U016V6KHM36>
PAX: <@U017HR8U5RS> <@U016ZUU67BN> <@U0171KQRB6D> <@U073D5MRD4Z> <@U0186PNUG3T> <@U073J179LHM> <@U016V6KHM36> <@U016MKQUP29> <@U016M1Z8NLE> <@U074T16JBDX> <@U05C8DP6YS0> <@U016TRPRHKL> <@U05GFSH6BC2> <@U05GG5NR7KM> <@U05FZ4QEFG9> <@U02F2UV0MCL> <@U05QJRZNQHH> <@U03U8N4P5G8> <@U048GCZ7GBY> , Wilson
FNGs: 1 Wilson
COUNT: 18

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: "
2024-07-02,C02B4U0M71N,U05QJRZNQHH,"Backblast! Bad Weather Prep Workout!
DATE: 2024-07-02
AO: <#C02B4U0M71N>
Q: <@U05QJRZNQHH>
PAX: <@U0186PNUG3T> <@U03LC1YH29Y> <@U05AB2HGHAN> <@U016MKQUP29> <@U073D5MRD4Z> <@U03TYSW2933> 
FNGs: None
COUNT: 7

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: "
2024-07-03,C02B4U0M71N,U019Y7P6XPF,"Backblast! Foundations all level run club
DATE: 2024-07-03
AO: <#C02B4U0M71N>
Q: <@U019Y7P6XPF>
PAX: <@U040Y3RQPNJ> <@U017E4NMFQV> <@U05ULCL3806> <@U073D5MRD4Z> <@U04RBT6T8RJ> 
FNGs: None
COUNT: 5

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: "
2024-07-04,C02B4U0M71N,U019Y7P6XPF,"Backblast! Foundation's NEW Interval Bootcamp
DATE: 2024-07-04
AO: <#C02B4U0M71N>
Q: <@U019Y7P6XPF>
PAX: <@U05FZ4QEFG9> <@U04H3PWJN5A> <@U05ULCL3806> <@U073D5MRD4Z> <@U05QJRZNQHH> <@U019Y7P6XPF> 
FNGs: None
COUNT: 6

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: "
2024-07-05,C02B4U0M71N,U071GSVM24B,"Backblast! Spit Valve’s Sandbag sling
DATE: 2024-07-05
AO: <#C02B4U0M71N>
Q: <@U071GSVM24B>
PAX: <@U016ZUU67BN> <@U016890PYHM> <@U02F2UV0MCL> <@U017E4NMFQV> <@U04RBT6T8RJ> <@U03EPDEKY4U> <@U05TUKL5N87> 
FNGs: None
COUNT: 8

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: "
2024-07-06,C02B4U0M71N,U05JJL0JE77,"Backblast! Duff Man’s Bball Extravaganza 
DATE: 2024-07-06
AO: <#C02B4U0M71N>
Q: <@U05JJL0JE77>
PAX: <@U0186PNUG3T> <@U06H3QB4KMY> <@U016M1Z8NLE> <@U05JZ098926> <@U017E4NMFQV> <@U056VUVJ63D> <@U016V6KHM36> <@U05GFSH6BC2> <@U016ZUU67BN> <@U05LL7ESE79> <@U04H3PWJN5A> 
FNGs: None
COUNT: 12

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: "
2024-07-08,C02B4U0M71N,U020A7W78FQ,"Backblast! Belding’s Birthday Bonanza
DATE: 2024-07-08
AO: <#C02B4U0M71N>
Q: <@U020A7W78FQ>
PAX: <@U016890PYHM> <@U048GCZ7GBY> <@U016ZUU67BN> <@U02F2UV0MCL> <@U016TRPRHKL> <@U016V6KHM36> <@U016M1Z8NLE> <@U017BQTUL3D> <@U017HR8U5RS> <@U017DA73JQY> <@U016VPSQSFR> <@U05FZ4QEFG9> <@U0171KQRB6D> <@U073D5MRD4Z> <@U073J179LHM> <@U074T16JBDX> <@U070NTWF7G8> <@U07BTHWFLGZ> <@U05QJRZNQHH> <@U0186PNUG3T> <@U03U8N4P5G8> 
FNGs: None
COUNT: 22

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: "
2024-07-09,C02B4U0M71N,U05LL7ESE79,"Backblast! Cutler's 200th Post Extravaganza 
DATE: 2024-07-09
AO: <#C02B4U0M71N>
Q: <@U05LL7ESE79>
PAX: <@U016V6KHM36> <@U018098KAAC> <@U073D5MRD4Z> <@U02NST5BMKJ> <@U05QJRZNQHH> <@U05GFSH6BC2> 
FNGs: None
COUNT: 7

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: "
2024-07-10,C02B4U0M71N,U019Y7P6XPF,"Backblast! Moist Run Club
DATE: 2024-07-10
AO: <#C02B4U0M71N>
Q: <@U019Y7P6XPF>
PAX: <@U019Y7P6XPF> <@U040R8S1N6P> <@U01ELRMAL7L> <@U03TYSW2933> 
FNGs: None
COUNT: 4

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: "
2024-07-11,C02B4U0M71N,U0603QP17QE,"Backblast! Ecto's Tour of the Ridge
DATE: 2024-07-11
AO: <#C02B4U0M71N>
Q: <@U0603QP17QE>
PAX: <@U01E40PTNFJ> <@U02A96W697X> <@U0176U2L03X> <@U0186PNUG3T> <@U019Y7P6XPF> <@U05GFSH6BC2> <@U017DA73JQY> <@U016M1Z8NLE> <@U073D5MRD4Z> <@U05UDL3EVGR> <@U02NST5BMKJ> <@U03TYSW2933> <@U05QJRZNQHH> <@U017HR8U5RS> <@U0603QP17QE> 
FNGs: None
COUNT: 15

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: "
2024-07-12,C02B4U0M71N,U017BQTUL3D,"Backblast! John Denver Hill n Ladder
DATE: 2024-07-12
AO: <#C02B4U0M71N>
Q: <@U017BQTUL3D>
PAX: <@U016MKQUP29> <@U03765UPB8C> <@U05TUKL5N87> <@U048GCZ7GBY> <@U016TRPRHKL> <@U018098KAAC> <@U016ZUU67BN> <@U0171KQRB6D> <@U073D5MRD4Z> <@U017E4NMFQV> <@U058SP7GRJ6> <@U01E40PTNFJ> <@U040R8S1N6P> <@U03U8N4P5G8> <@U07BTHWFLGZ> <@U02H51CJS30> <@U058F8J3PNK> <@U0186PNUG3T> 
FNGs: None
COUNT: 19

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: Commitment brings compromise "
2024-07-13,C02B4U0M71N,U03EPDEKY4U,"Backblast! Schlitz Stations = 10% Q Ratio
DATE: 2024-07-13
AO: <#C02B4U0M71N>
Q: <@U03EPDEKY4U>
PAX: <@U073D5MRD4Z> <@U073J179LHM> <@U06A1RN2DQF> <@U02F2UV0MCL> <@U03EPDEKY4U> <@U05LL7ESE79> <@U070Z12249H> 
FNGs: None
COUNT: 7
…"
2024-07-15,C02B4U0M71N,U05QJRZNQHH,"Backblast! Progressive Ridge workout!
DATE: 2024-07-15
AO: <#C02B4U0M71N>
Q: <@U05QJRZNQHH>
PAX: <@U07BTHWFLGZ> <@U016V6KHM36> <@U05FZ4QEFG9> <@U073D5MRD4Z> <@U02A96WLKRB> <@U05GFSH6BC2> <@U03765UPB8C> <@U017Q6TF0TB> <@U016MKQUP29> <@U073J179LHM> <@U017HR8U5RS> <@U07CC9J4DDK> <@U016ZUU67BN> <@U03U8N4P5G8> <@U0186PNUG3T> <@U017E4NMFQV> <@U07CF6DCCE6> , Gaga, Paul Blart
FNGs: 2 Gaga, Paul Blart
COUNT: 18

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: "
2024-07-16,C02B4U0M71N,U05QJRZNQHH,"Backblast! Pearls on a Steing
DATE: 2024-07-16
AO: <#C02B4U0M71N>
Q: <@U05QJRZNQHH>
PAX: <@U073D5MRD4Z> <@U01ELRMAL7L> <@U05AB2HGHAN> <@U03LC1YH29Y> <@U05LL7ESE79> <@U0186PNUG3T> 
FNGs: None
COUNT: 7

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: "
2024-07-17,C02B4U0M71N,U020A7W78FQ,"Backblast! Run/Burpee Club
DATE: 2024-07-17
AO: <#C02B4U0M71N>
Q: <@U020A7W78FQ>
PAX: <@U016ZUU67BN> <@U016V6KHM36> <@U016TRPRHKL> <@U048GCZ7GBY> <@U040Y3RQPNJ> <@U01ELRMAL7L> <@U0171KQRB6D> <@U02BUJWCMBQ> 
FNGs: None
COUNT: 9

WARMUP: 
THE THANG: 
MARY: 
ANNOUNCEMENTS: 
COT: "
